match_no,innings,event_name,event_stage,batting_team,bowling_team,over,ball_number,bowler,batsman,non_striker,super_over,batsman_runs,extras_runs,total_runs,wides,noballs,legbyes,byes,penalty,player_out,dismissal_kind,fielders
94,2,Nepal tour of United States of America,,United States of America,Nepal,13,3,Sompal Kami,Aaron Jones,AGS Gous,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,13,4,Sompal Kami,AGS Gous,Aaron Jones,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,13,5,Sompal Kami,Aaron Jones,AGS Gous,0,0,0,0,0,0,0,0,0,Aaron Jones,lbw,
94,2,Nepal tour of United States of America,,United States of America,Nepal,13,6,Sompal Kami,Milind Kumar,AGS Gous,0,0,0,0,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,14,1,R Dhakal,AGS Gous,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,14,2,R Dhakal,Milind Kumar,AGS Gous,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,14,3,R Dhakal,AGS Gous,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,14,4,R Dhakal,Milind Kumar,AGS Gous,0,2,0,2,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,14,5,R Dhakal,Milind Kumar,AGS Gous,0,0,1,1,0,1,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,14,5,R Dhakal,Milind Kumar,AGS Gous,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,14,6,R Dhakal,AGS Gous,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,15,1,Sompal Kami,AGS Gous,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,15,2,Sompal Kami,Milind Kumar,AGS Gous,0,2,0,2,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,15,3,Sompal Kami,Milind Kumar,AGS Gous,0,1,1,2,0,1,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,15,3,Sompal Kami,AGS Gous,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,15,4,Sompal Kami,Milind Kumar,AGS Gous,0,2,0,2,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,15,5,Sompal Kami,Milind Kumar,AGS Gous,0,4,0,4,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,15,6,Sompal Kami,Milind Kumar,AGS Gous,0,2,0,2,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,16,1,Karan KC,AGS Gous,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,16,2,Karan KC,Milind Kumar,AGS Gous,0,0,0,0,0,0,0,0,0,Milind Kumar,caught,R Dhakal
94,2,Nepal tour of United States of America,,United States of America,Nepal,16,3,Karan KC,Shayan Jahangir,AGS Gous,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,16,4,Karan KC,AGS Gous,Shayan Jahangir,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,16,5,Karan KC,Shayan Jahangir,AGS Gous,0,4,0,4,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,16,6,Karan KC,Shayan Jahangir,AGS Gous,0,6,0,6,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,17,1,S Dhakal,AGS Gous,Shayan Jahangir,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,17,2,S Dhakal,Shayan Jahangir,AGS Gous,0,2,0,2,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,17,3,S Dhakal,Shayan Jahangir,AGS Gous,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,17,4,S Dhakal,AGS Gous,Shayan Jahangir,0,6,0,6,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,17,5,S Dhakal,AGS Gous,Shayan Jahangir,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,17,6,S Dhakal,Shayan Jahangir,AGS Gous,0,0,0,0,0,0,0,0,0,Shayan Jahangir,caught,DS Airee
94,2,Nepal tour of United States of America,,United States of America,Nepal,18,1,Karan KC,AGS Gous,Harmeet Singh,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,18,2,Karan KC,Harmeet Singh,AGS Gous,0,2,0,2,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,18,3,Karan KC,Harmeet Singh,AGS Gous,0,0,0,0,0,0,0,0,0,Harmeet Singh,caught,RK Paudel
94,2,Nepal tour of United States of America,,United States of America,Nepal,18,4,Karan KC,Jasdeep Singh,AGS Gous,0,0,1,1,1,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,18,4,Karan KC,Jasdeep Singh,AGS Gous,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,18,5,Karan KC,AGS Gous,Jasdeep Singh,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,18,6,Karan KC,Jasdeep Singh,AGS Gous,0,2,0,2,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,19,1,Sompal Kami,AGS Gous,Jasdeep Singh,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,19,2,Sompal Kami,Jasdeep Singh,AGS Gous,0,2,0,2,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,19,3,Sompal Kami,Jasdeep Singh,AGS Gous,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,19,4,Sompal Kami,AGS Gous,Jasdeep Singh,0,0,0,0,0,0,0,0,0,AGS Gous,caught,K Bhurtel
94,2,Nepal tour of United States of America,,United States of America,Nepal,19,5,Sompal Kami,Ali Khan,Jasdeep Singh,0,1,0,1,0,0,0,0,0,,,
94,2,Nepal tour of United States of America,,United States of America,Nepal,19,6,Sompal Kami,Jasdeep Singh,Ali Khan,0,1,0,1,0,0,0,0,0,Jasdeep Singh,run out,"Aasif Sheikh, DS Airee"
94,3,Nepal tour of United States of America,,United States of America,Nepal,0,1,Sompal Kami,Shayan Jahangir,AGS Gous,1,1,0,1,0,0,0,0,0,,,
94,3,Nepal tour of United States of America,,United States of America,Nepal,0,2,Sompal Kami,AGS Gous,Shayan Jahangir,1,1,0,1,0,0,0,0,0,,,
94,3,Nepal tour of United States of America,,United States of America,Nepal,0,3,Sompal Kami,Shayan Jahangir,AGS Gous,1,0,0,0,0,0,0,0,0,Shayan Jahangir,bowled,
94,3,Nepal tour of United States of America,,United States of America,Nepal,0,4,Sompal Kami,Aaron Jones,AGS Gous,1,0,0,0,0,0,0,0,0,Aaron Jones,caught,DS Airee
94,4,Nepal tour of United States of America,,Nepal,United States of America,0,1,SN Netravalkar,RK Paudel,K Bhurtel,1,1,0,1,0,0,0,0,0,,,
94,4,Nepal tour of United States of America,,Nepal,United States of America,0,2,SN Netravalkar,K Bhurtel,RK Paudel,1,1,0,1,0,0,0,0,0,,,
94,4,Nepal tour of United States of America,,Nepal,United States of America,0,3,SN Netravalkar,RK Paudel,K Bhurtel,1,0,0,0,0,0,0,0,0,,,
94,4,Nepal tour of United States of America,,Nepal,United States of America,0,4,SN Netravalkar,RK Paudel,K Bhurtel,1,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,0,1,R Dhakal,MD Patel,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,0,2,R Dhakal,MD Patel,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,0,3,R Dhakal,SR Mukkamalla,MD Patel,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,0,4,R Dhakal,SR Mukkamalla,MD Patel,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,0,5,R Dhakal,SR Mukkamalla,MD Patel,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,0,6,R Dhakal,MD Patel,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,1,1,Sompal Kami,MD Patel,SR Mukkamalla,0,0,4,4,0,0,4,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,1,2,Sompal Kami,MD Patel,SR Mukkamalla,0,0,0,0,0,0,0,0,0,MD Patel,lbw,
95,1,Nepal tour of United States of America,,United States of America,Nepal,1,3,Sompal Kami,AGS Gous,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,1,4,Sompal Kami,SR Mukkamalla,AGS Gous,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,1,5,Sompal Kami,SR Mukkamalla,AGS Gous,0,4,0,4,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,1,6,Sompal Kami,SR Mukkamalla,AGS Gous,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,2,1,R Dhakal,AGS Gous,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,2,2,R Dhakal,SR Mukkamalla,AGS Gous,0,4,0,4,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,2,3,R Dhakal,SR Mukkamalla,AGS Gous,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,2,4,R Dhakal,AGS Gous,SR Mukkamalla,0,0,0,0,0,0,0,0,0,AGS Gous,caught,DS Airee
95,1,Nepal tour of United States of America,,United States of America,Nepal,2,5,R Dhakal,Aaron Jones,SR Mukkamalla,0,2,0,2,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,2,6,R Dhakal,Aaron Jones,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,3,1,Sompal Kami,Aaron Jones,SR Mukkamalla,0,2,0,2,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,3,2,Sompal Kami,Aaron Jones,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,3,3,Sompal Kami,Aaron Jones,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,3,4,Sompal Kami,Aaron Jones,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,3,5,Sompal Kami,SR Mukkamalla,Aaron Jones,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,3,6,Sompal Kami,Aaron Jones,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,4,1,R Dhakal,SR Mukkamalla,Aaron Jones,0,3,0,3,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,4,2,R Dhakal,Aaron Jones,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,4,3,R Dhakal,SR Mukkamalla,Aaron Jones,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,4,4,R Dhakal,Aaron Jones,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,4,5,R Dhakal,Aaron Jones,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,4,6,R Dhakal,Aaron Jones,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,5,1,LN Rajbanshi,SR Mukkamalla,Aaron Jones,0,4,0,4,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,5,2,LN Rajbanshi,SR Mukkamalla,Aaron Jones,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,5,3,LN Rajbanshi,SR Mukkamalla,Aaron Jones,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,5,4,LN Rajbanshi,Aaron Jones,SR Mukkamalla,0,0,1,1,0,0,1,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,5,5,LN Rajbanshi,SR Mukkamalla,Aaron Jones,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,5,6,LN Rajbanshi,Aaron Jones,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,6,1,Aarif Sheikh,Aaron Jones,SR Mukkamalla,0,4,0,4,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,6,2,Aarif Sheikh,Aaron Jones,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,6,3,Aarif Sheikh,SR Mukkamalla,Aaron Jones,0,6,0,6,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,6,4,Aarif Sheikh,SR Mukkamalla,Aaron Jones,0,4,0,4,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,6,5,Aarif Sheikh,SR Mukkamalla,Aaron Jones,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,6,6,Aarif Sheikh,SR Mukkamalla,Aaron Jones,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,7,1,LN Rajbanshi,SR Mukkamalla,Aaron Jones,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,7,2,LN Rajbanshi,Aaron Jones,SR Mukkamalla,0,0,0,0,0,0,0,0,0,Aaron Jones,caught,R Dhakal
95,1,Nepal tour of United States of America,,United States of America,Nepal,7,3,LN Rajbanshi,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,7,4,LN Rajbanshi,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,7,5,LN Rajbanshi,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,7,6,LN Rajbanshi,SR Mukkamalla,Milind Kumar,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,8,1,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,8,2,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,8,3,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,8,4,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,8,5,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,8,6,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,9,1,Kushal Malla,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,9,2,Kushal Malla,Milind Kumar,SR Mukkamalla,0,4,0,4,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,9,3,Kushal Malla,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,9,4,Kushal Malla,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,9,5,Kushal Malla,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,9,6,Kushal Malla,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,10,1,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,10,2,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,10,3,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,10,4,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,10,5,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,10,6,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,11,1,LN Rajbanshi,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,11,2,LN Rajbanshi,Milind Kumar,SR Mukkamalla,0,2,0,2,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,11,3,LN Rajbanshi,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,11,4,LN Rajbanshi,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,11,5,LN Rajbanshi,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,11,6,LN Rajbanshi,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,12,1,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,12,2,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,12,3,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,0,1,1,1,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,12,3,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,12,4,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,12,5,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,4,0,4,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,12,6,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,4,0,4,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,13,1,LN Rajbanshi,SR Mukkamalla,Milind Kumar,0,2,0,2,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,13,2,LN Rajbanshi,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,13,3,LN Rajbanshi,Milind Kumar,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,13,4,LN Rajbanshi,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,13,5,LN Rajbanshi,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,13,6,LN Rajbanshi,Milind Kumar,SR Mukkamalla,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,14,1,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,6,0,6,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,14,2,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,0,1,1,1,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,14,2,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,14,3,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,4,0,4,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,14,4,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,2,0,2,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,14,5,Gulsan Jha,Milind Kumar,SR Mukkamalla,0,0,1,1,0,0,1,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,14,6,Gulsan Jha,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,15,1,DS Airee,SR Mukkamalla,Milind Kumar,0,4,0,4,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,15,2,DS Airee,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,15,3,DS Airee,Milind Kumar,SR Mukkamalla,0,2,0,2,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,15,4,DS Airee,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,15,5,DS Airee,SR Mukkamalla,Milind Kumar,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,15,6,DS Airee,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,16,1,R Dhakal,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,16,2,R Dhakal,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,16,3,R Dhakal,SR Mukkamalla,Milind Kumar,0,0,1,1,1,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,16,3,R Dhakal,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,16,4,R Dhakal,Milind Kumar,SR Mukkamalla,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,16,5,R Dhakal,SR Mukkamalla,Milind Kumar,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,16,6,R Dhakal,SR Mukkamalla,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,17,1,Sompal Kami,SR Mukkamalla,Milind Kumar,0,0,0,0,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,17,2,Sompal Kami,SR Mukkamalla,Milind Kumar,0,0,0,0,0,0,0,0,0,SR Mukkamalla,bowled,
95,1,Nepal tour of United States of America,,United States of America,Nepal,17,3,Sompal Kami,Shayan Jahangir,Milind Kumar,0,2,0,2,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,17,4,Sompal Kami,Shayan Jahangir,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,17,5,Sompal Kami,Milind Kumar,Shayan Jahangir,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,17,6,Sompal Kami,Shayan Jahangir,Milind Kumar,0,2,0,2,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,18,1,DS Airee,Milind Kumar,Shayan Jahangir,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,18,2,DS Airee,Shayan Jahangir,Milind Kumar,0,2,0,2,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,18,3,DS Airee,Shayan Jahangir,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,18,4,DS Airee,Milind Kumar,Shayan Jahangir,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,18,5,DS Airee,Shayan Jahangir,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,18,6,DS Airee,Milind Kumar,Shayan Jahangir,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,19,1,Sompal Kami,Milind Kumar,Shayan Jahangir,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,19,2,Sompal Kami,Shayan Jahangir,Milind Kumar,0,0,0,0,0,0,0,0,0,Shayan Jahangir,caught,AK Sah
95,1,Nepal tour of United States of America,,United States of America,Nepal,19,3,Sompal Kami,Harmeet Singh,Milind Kumar,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,19,4,Sompal Kami,Milind Kumar,Harmeet Singh,0,1,0,1,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,19,5,Sompal Kami,Harmeet Singh,Milind Kumar,0,6,0,6,0,0,0,0,0,,,
95,1,Nepal tour of United States of America,,United States of America,Nepal,19,6,Sompal Kami,Harmeet Singh,Milind Kumar,0,3,0,3,0,0,0,0,0,,,
95,2,Nepal tour of United States of America,,Nepal,United States of America,0,1,SN Netravalkar,AK Sah,Aasif Sheikh,0,0,0,0,0,0,0,0,0,,,
95,2,Nepal tour of United States of America,,Nepal,United States of America,0,2,SN Netravalkar,AK Sah,Aasif Sheikh,0,0,4,4,0,0,4,0,0,,,
95,2,Nepal tour of United States of America,,Nepal,United States of America,0,3,SN Netravalkar,AK Sah,Aasif Sheikh,0,1,0,1,0,0,0,0,0,,,
